Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
10382,B0001VWGWI,A1IWZAYY9GTLGL,"concurrent1 ""concurrent1""",0,0,5,1334966400,Best chili powder I ever tried!,"I had a recipe that called for a lot of dark chili powder and the only place I could find it was amazon.com.  I bought a jar of this and it made two batches of the chili recipe I have.  The chili was the best I'd ever made.  I can vouch that this chili powder really does make a big difference in the flavor of a chili.  It is rich with a bit of a kick.  Everyone has been crazy for it, and I think its due to this chili powder. I'm back to buy the bag this time!"
10383,B0005XOT8Q,A15C6J953Q59PL,net,0,0,5,1325635200,Wheat Nuts from Amazon,Wheat nuts are hard to find in the stores. I was glad to find them on line.  I am very satisfied with the product and  having received them quickly.  Thankyou for such great service.
10384,B0005XOT8Q,A3SK0QPJTEJYRY,Men From Marrs,0,0,4,1312416000,Wheat Nuts,"Compared to a health food store, this Amazon price is far a better value.<br /><br />If you buy these, I suggest that you keep them in the sealed jar.  I had put some in an open snack dish and they absorbed this awful humidity and lost their crunchiness.<br /><br />Otherwise love these as a snack."
10385,B000R4FLG2,A12OECM4T8EZ6Y,Timber,2,2,5,1210118400,Very Impressed,"I ordered dried galangal root to make tom kha gai soup.  Although the fresh root tastes better, I ordered the dried root to have ""on hand"".  It does the trick--and the quality is great.<br />TastePadThai shipped my order very fast!  When I opened the box I was surprised to find that they had also included a complimentary assortment of fresh Thai herbs (kaffir lime leaves, lemon grass, thai peppers, and galangal).  How generous!  I will definitely shop with TastePadThai again."
10386,B0001UZTJG,AKMEY1BSHSDG7,J. Arena,2,2,5,1200873600,Awesomely good stuff!,"Utz Honey Wheat Braided Pretzel Twists are a great snack to keep on hand for a little guilt-free munching. They have a wonderful, mild sweet and salty crunch. With 0g trans fat, no saturated fat and no cholesterol, you'll want to keep them on hand.<br /><br />I absolutely love the packaging. It's very convenient to put out when you have company over, keeps leftovers fresh (Leftovers? What leftovers?), and when you're all done, it's great for storing sewing supplies, little toys, or even a jar to save change for a rainy day!"
10387,B0001UZTJG,A29TKRBG1XM2GA,Jo A. Henning,1,1,4,1189468800,Great Product,Love the product - don't know why it's not on the shelf at Sam's anymore.  Fast shipment.
10388,B0001UZTJG,A18C9UNEJNVXMG,howard fishman,0,0,5,1326412800,light snack,It's a low fat alternative to all the high calorie[no good for you]snacks that are on the market and in addition it's taste is very satisfying.To say anymore would be gilding a lily
10389,B0001UZTJG,AA346LDN9A0YW,"theraven ""teacher&mother""",0,0,5,1319068800,Shoprite brand,"guess what? the shoprite brand braided twists honey wheat pretzels are the exact same thing! They must use Utz as a supplier for them.  There is NO DIFFERENCE, I promise...so start saving and buy the shoprite ones at half price!"
10390,B0001UZTJG,A3KUT0KMWU9IGO,ha-evolution,0,0,5,1289952000,Hard to fine but worth the effort,These pretzels are so good.  I used to buy them in my local grocery store but they discontinued carrying them.  Amazon came through and I thank them dearly.  These pretzels have the best flavor and crunch!
10391,B000LRKN1I,A33ZYFE8XMKKR1,"P. Scott Pope ""Scott Pope""",0,0,4,1322265600,Tasty Peach Drink,"The Amita Peach Nectar is a very tasty natural fruit drink that is loaded with sugar. So, if you are looking for an alternative to orange juice and can tolerate the calories, you might want to give this drink a try. Also, it makes a nice ingredient in mixed alcoholic beverages such as peach bellinis."
10392,B003LE6PL0,A3BKNXX8QFIXIV,"J. Finkel ""Jack of Trades""",1,1,5,1329609600,Absolutely Beautiful,I ordered this bouquet for valentine's day and was happy to see how great this arrangement looks once it blooms.  you should expect all the flowers to arrive unopened and they mostly bloomed in 2-3 days.  I received 14 stargazer lilies and 19 irises.  the glass vase was simple but functional and attractive.  2 packets of plant nutrients were included and i expect the flowers will last at least a week (5 days so far).  all i did was cut the flowers under running water and plop them in the vase with 1 packet of food.  you could arrange them yourself for slightly better results.
10393,B003LE6PL0,ARM3DTVSF6INW,vv,1,1,2,1329264000,I am sad,"I was very disapointed with these flowers. Several of the  stargazer buds were damaged, as if they had been frozen, and several others are such that they will not  open very well, although there is still time for them to improve perhaps. But, the number of flowers for the money was wholly inadequate. On the bright side, the Iris' are blooming nicely and are beautiful. Based on the condition of the stargazers, and the inadequate number of stems,however,  i do not think I will order from this company again"
10394,B003LE6PL0,A3FGRSUMJUMLZY,R. Dey,1,1,5,1297468800,"A bit expensive, but you do get what you pay for","The stargazer lillies in this bouquet have an amazing scent that fills a room, which the recepient told me was ""heavenly"". They live quite long when cared for properly, but it's important to remember that these particular flowers ship in bud form -- on delivery day, they aren't like the picture on the page here, but will reach that point in 3 or 4 days' time. Take that into account and plan ahead.<br /><br />The reason to choose this one over the standard version is the extra stems of the stargazer lillies because, as I mentioned earlier, the scent they carry is fantastic (the more the merrier!)."
10395,B003LE6PL0,A3GIMXLOEPFJBV,Samuel Spade,0,0,5,1336694400,Budding flowers arrived on time,"I pre-ordered this product from ProFlowers through Amazon two weeks ahead of Mother's Day and was quite happy when it showed up today on the scheduled date. It was delivered by FedEx. The flowers were slightly wilted from being out of water for the 12-24 hours they were in transit but they perked right up after being put in water.  Included in this package was a nice vase and 2 packets of plant food.<br /><br />Keep in mind these are mostly buds and will take a day or two to fully open so you might want to have them delivered slightly in advance like I did.<br /><br />The only possible negative I can think of is the fact I was not provided a tracking number by email to track the package, but it did arrive on time and in good condition."
10396,B003LE6PL0,A91A66NLOY9MS,Justsaying11,3,10,1,1330732800,Beware,This company is a sponsor of the Rush Limbaugh radio show.  This means that Proflowers pays for and profits from Mr. Limbaugh's hate speechs against women and non-Caucasian people.
10397,B004O3EGHC,A245555URZ9BYU,robert albiston,1,1,5,1343174400,awsome lobster tails,"frozen and fresh on arrival awsome tasting highly recomend this co.,the lobster tails were as advertized jumbo and tasty,some of the best ive ever had"
10398,B00720JZQQ,A2M9D9BDHONV3Y,A. Bennett,0,0,4,1339977600,Delicious!,Omaha Steaks' Franks are really quite delicious but I could not find out what meats are put into them so I only buy them on rare occasions.  Their web site is really geared for pure beef products with no explanations for products of multiple origins.  I know my sister has multiple GI problems but she can eat one of these every once in a while without a stomach upset.  She does complain of the salt content though.  If you don't care how these hotdogs are made then I highly recommend them for great flavor.
10399,B005HI55CS,A2ZO3511FRFNWF,"Sandra N. Powers ""Texsan""",6,6,5,1333584000,Super Yummy!!,This is by far the yummiest maple syrup we have ever tried...and we have tried many! I'm having trouble keeping my husband from over-dosing on the stuff! You can order without worry and be assured of a great product.
10400,B005HI55CS,A2TC5CF1NY3RZ8,Joseph Lazier,2,2,5,1329523200,Maple Syrup,This is a wonderful tasting syrup.  Is great on pancakes as well as ham. It is well worth the money.
10401,B005HI55CS,AWWY3C8REGJK3,Gordon Cucullu,4,5,5,1331424000,Excellent,"This is a really nice, rich tasting maple syrup. Those new to maple syrup should try the B grade because it has more authentic flavor and is thicker than the lighter grades. Goes farther on pancakes and in recipes, too."
10402,B005HI55CS,A1QO97SJX0BC3R,"Eddie Dennison ""Jrdenn""",1,1,2,1344384000,Not for me,"Wow! This really hurts me to do this, but I have to give this syrup the lowest review it has gotten yet. This was my first time ordering  Hidden Springs Vermont Maple Syrup, and I did so because the other brands weren't available in the 1 Half Gallon variety. I wanted to go with 1 Half Gallon this time because I go through the 32 oz. containers too quick and the Hidden Springs Maple Syrup also saved me money by buying it in bulk. Now to the bad part, I usually purchase either the Coombs Family Farms or Highland Sugarworks brands of maple syrup and I love their taste; it was a bitter disappointment when I first tasted the Hidden Springs Maple Syrup and realized I'd made a huge mistake.<br /><br />I do not cook with these syrups, I use them for one thing and one thing only -- pancakes, waffles, or French-Toast. The aforementioned brands I usually purchase are awesome on my breakfast products, but the Hidden Springs Maple Syrup had a very funny off-putting taste that made it impossible to enjoy my breakfast. Don't get me wrong, it isn't nasty, but in comparison to Coombs or Highlands it is terrible.<br /><br />Unfortunately, I feel like I wasted $36 on maple syrup, as I now have about 60 oz. of Hidden Springs Maple Syrup that I won't eat. Perhaps it'll make a good cooking syrup and I can find some good recipes calling for maple syrup. But in summation, if you're going to spend this much money on maple syrup, buy Coombs or Highlands, there's a reason they are the top purchased syrups on Amazon."
10403,B005HI55CS,A1QEWGUL7NAW3I,"Roger Foxtrot ""RoFox""",3,4,5,1340150400,"Good product, good quality.","Thought I'd take a chance on this, as my grocery store does not know about maple syrup grades (light amber is best).  Price is beautiful -- grocery store charged as much for two 8-ounce bottles as this whole quart.  Shipping time was amazing -- super saver in 1.5 days -- and yum!  Reminded me that it's been years since I bought a 3-pound box of maple sugar candy...  Time to search again... &lt;grin><br />Forgor to mention -- definitely grade ""A"" Fancy -- not grade ""B"" (the cooking grade).<br /><a href=""http://www.amazon.com/gp/product/B005HI556E"">Hidden Springs Maple Vermont Maple Syrup, 1 Quart - Fancy Grade - Light Amber</a>"
10404,B005HI55CS,A36ERNIM0TKG3T,Donald E. Bolton,0,0,5,1351209600,Hidden Springs Maple syrup,"This is one of the very finest maple syrups I have ordered and enjoyed. I bought the Fancy Grade, for the light amber color. It has a very great taste. I will reorder."
10405,B005HI55CS,A3NGIN6H4H7TB3,"Deborah J. Bulissa ""book nook""",0,0,5,1349481600,Nothing like Vermont Maple Syrup,"This is our second order from Hidden Springs for maple syrup for our B&B.  If they continue with the great price and quick turnaround, not to mention great syrup, we will stay regular customers!"
10406,B005HI55CS,A2XH9HJ45HME6B,"JW ""ski""",0,0,5,1347580800,Can I give it 10 STARS?,"Hidden Springs Vermont Maple Syrup is excellent!  There isn't anything on the label that states that this is from anywhere else but Vermont...(some syrups that claim to be pure maple syrup also have labels that state that they may be a product of Canada or Vermont).  The price per oz. is about 81 cents and as I use at least one ounce on my waffles, this bottle will last for about 16 servings.  I will be buying this one again!"
